destination_id,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,job_runner_name,memtotal,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.fastq_input.fastq_input_selector,parameters.reference_source.index_a,parameters.reference_source.ref_file,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,overlapping_jobs,runtime
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,17.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,16.0
slurm_multi_dynamic_walltime,120767940.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,13.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set_id_auto,10.0,8345.0,uncompressed,0,16.0
slurm_multi_dynamic_walltime,354475553.0,uncompressed,357912545.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,24231647.0,uncompressed,1,1198.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,15.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,21.0
jetstream_iu_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,13.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,19.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_iu_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,18.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,25.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,16.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_iv,auto,,set,32.0,8345.0,uncompressed,0,21.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,13.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,15.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,23.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,17.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,17.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,22.0
slurm_multi_dynamic_walltime,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,24.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,32.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,32.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,21.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,29.0
slurm_multi_dynamic_walltime,252954787.0,uncompressed,255211833.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,24231647.0,uncompressed,0,852.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,30.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,31.0
slurm_multi_dynamic_walltime,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,22.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,17.0
jetstream_iu_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_iu_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,18.0
slurm_multi_dynamic_walltime,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,set,32.0,8345.0,uncompressed,0,31.0
jetstream_iu_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired_iv,auto,,set,10.0,8345.0,uncompressed,0,15.0
slurm_multi_dynamic_walltime,474872757.0,uncompressed,479041065.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,24231647.0,uncompressed,7,2551.0
jetstream_iu_multi,181594243.0,uncompressed,183766783.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,24231647.0,uncompressed,0,102.0
jetstream_iu_multi,866123059.0,compressed,3726510746.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,2207.0
slurm_multi_dynamic_walltime,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,87.0
jetstream_tacc_multi,25287350.0,uncompressed,25246010.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,do_not_set,full,set,do_not_set,paired,,hg19,set,10.0,,none,0,149.0
slurm_multi_dynamic_walltime,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,141.0
slurm_multi_dynamic_walltime,24143463.0,uncompressed,24144275.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,69.0
jetstream_tacc_multi,32115178.0,uncompressed,32030972.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,do_not_set,full,set,do_not_set,paired,,hg19,set,10.0,,none,0,225.0
jetstream_tacc_multi,32247479.0,uncompressed,32246969.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,17.0
jetstream_tacc_multi,25389640.0,uncompressed,25390880.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,16.0
jetstream_tacc_multi,24036286.0,uncompressed,23964734.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,do_not_set,full,set,do_not_set,paired,,hg19,set,10.0,,none,0,143.0
jetstream_tacc_multi,24143463.0,uncompressed,24144275.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,15.0
jetstream_iu_multi,990894340.0,compressed,1028364605.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,2373.0
jetstream_iu_multi,990894340.0,compressed,1028364605.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,2391.0
jetstream_iu_multi,818439441.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,,hg38,do_not_set,10.0,,none,0,307.0
jetstream_tacc_multi,6339688.0,uncompressed,4832489.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,,hg19_rCRS_pUC18_phiX174,do_not_set,10.0,,none,0,6634.0
jetstream_tacc_multi,635079.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,8.0
jetstream_iu_multi,2242471.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,,hg38,do_not_set,10.0,,none,0,169.0
jetstream_iu_multi,2398870.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,6.0
jetstream_iu_multi,2321721.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,,vicPac1,set,10.0,,none,0,165.0
slurm_multi_dynamic_walltime,494934.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,set,full,set,set,single,auto,,do_not_set,32.0,16882.0,uncompressed,0,5.0
jetstream_tacc_multi,23603.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,4.0
slurm_multi_dynamic_walltime,639139.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,set,full,set,set,single,auto,,do_not_set,32.0,16882.0,uncompressed,0,9.0
slurm_multi_dynamic_walltime,36998.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,set,full,set,set,single,auto,,do_not_set,32.0,16882.0,uncompressed,0,7.0
jetstream_iu_multi,92955.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,5.0
jetstream_tacc_multi,106768.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,4.0
slurm_multi_dynamic_walltime,29278.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,set,full,set,set,single,auto,,do_not_set,32.0,16882.0,uncompressed,0,4.0
jetstream_tacc_multi,3242269.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,set,full,set,set,single,auto,,do_not_set,10.0,16882.0,uncompressed,0,8.0
jetstream_iu_multi,388724008.0,uncompressed,372219452.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4911844.0,uncompressed,0,137.0
jetstream_tacc_multi,510833073.0,uncompressed,462923301.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4911844.0,uncompressed,0,168.0
jetstream_iu_multi,324618432.0,uncompressed,292511616.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,5600262.0,uncompressed,0,99.0
jetstream_tacc_multi,822948477.0,uncompressed,771224103.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4911844.0,uncompressed,0,281.0
jetstream_tacc_multi,780630924.0,uncompressed,737337550.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,4911844.0,uncompressed,0,262.0
jetstream_iu_multi,30424987.0,uncompressed,30424987.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg38,do_not_set,10.0,,none,0,111.0
jetstream_iu_multi,14271295.0,uncompressed,14273951.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg38,do_not_set,10.0,,none,0,98.0
slurm_multi_dynamic_walltime,546892349.0,uncompressed,502750807.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,5600262.0,uncompressed,0,216.0
slurm_multi_dynamic_walltime,546892349.0,uncompressed,502750807.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,5564103.0,uncompressed,1,215.0
slurm_multi_dynamic_walltime,505211084.0,uncompressed,467807008.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,5600262.0,uncompressed,2,199.0
jetstream_iu_multi,227920148.0,uncompressed,208065718.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,5600262.0,uncompressed,0,76.0
slurm_multi_dynamic_walltime,847211206.0,compressed,876584740.0,compressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,2,3025.0
jetstream_iu_multi,2136319301.0,compressed,2273633531.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,5070.0
jetstream_iu_multi,865184792.0,compressed,894888705.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,2194.0
jetstream_iu_multi,1375892194.0,compressed,1439037848.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,3209.0
jetstream_iu_multi,765348962.0,compressed,813849459.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,1862.0
jetstream_iu_multi,821283240.0,compressed,859031129.0,compressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,2013.0
slurm_multi_dynamic_walltime,11467292242.0,compressed,10064080547.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,set_picard,32.0,12310392.0,uncompressed,5,15260.0
slurm_multi_dynamic_walltime,68433985.0,uncompressed,69393815.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,115.0
slurm_multi_dynamic_walltime,4041615506.0,compressed,4042702178.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,3035.0
slurm_multi_dynamic_walltime,923737890.0,compressed,3971230645.0,compressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,3038.0
slurm_multi_dynamic_walltime,617728042.0,compressed,674925042.0,compressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,0,866.0
slurm_multi_dynamic_walltime,639021098.0,compressed,696764112.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,0,940.0
jetstream_tacc_multi,645509733.0,compressed,702496427.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,12359857.0,uncompressed,0,862.0
slurm_multi_dynamic_walltime,589260817.0,compressed,646722734.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,0,886.0
slurm_multi_dynamic_walltime,4289269347.0,compressed,4292197709.0,compressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,2,3081.0
slurm_multi_dynamic_walltime,997450769.0,compressed,1034067892.0,compressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,3457.0
slurm_multi_dynamic_walltime,652356357.0,compressed,717461009.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,0,926.0
slurm_multi_dynamic_walltime,713096480.0,compressed,769258113.0,compressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,0,1234.0
slurm_multi_dynamic_walltime,885591055.0,compressed,988944993.0,compressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,1,1379.0
slurm_multi_dynamic_walltime,1626962983.0,compressed,1689056409.0,compressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,1,5258.0
slurm_multi_dynamic_walltime,617716411.0,compressed,697801308.0,compressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,12359857.0,uncompressed,2,1074.0
jetstream_tacc_multi,663035154.0,compressed,720100237.0,compressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,12359857.0,uncompressed,0,859.0
slurm_multi_dynamic_walltime,3276316352.0,compressed,3536272689.0,compressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,2,11106.0
slurm_multi_dynamic_walltime,27470.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,set,full,set,set,single,auto,,do_not_set,32.0,16882.0,uncompressed,0,8.0
slurm_multi_dynamic_walltime,3536306649.0,compressed,3852817255.0,compressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,4,13509.0
