bias_correction|ref_file,bias_correction|ref_file_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.global_model,parameters.global_model.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-25 07:41:30.362170,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2609273,11936286,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4923131740,bam,6181296,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23499276,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23508215.0,,600,Use reference annotation guide,,,,,88222271.0,gff3,,28443180.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-27 20:55:23.453663,76673,220433.091493
,,2016-02-25 16:28:22.730361,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2597495,11942633,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11296298610,bam,6185475,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23506260,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,,,,23308787.0,,,,,Use reference annotation,,,1199970581.0,gtf,,,,28182421.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-28 04:25:25.777039,78108,215823.046678
,,2016-02-26 09:19:36.571874,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2609273,11948862,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14543574432,bam,6187258,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23499259,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23508215.0,,600,Use reference annotation guide,,,,,88222271.0,gff3,,28635554.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-28 07:44:24.269739,76673,167087.69786500002
,,2016-02-26 09:19:37.320357,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2609273,11948863,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5116615106,bam,6191831,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23499268,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23508215.0,,600,Use reference annotation guide,,,,,88222271.0,gff3,,28635554.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-29 08:55:55.303803,76673,257777.98344600003
,,2016-02-26 09:19:38.914975,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2609273,11948864,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4923131740,bam,6192939,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23499276,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23508215.0,,600,Use reference annotation guide,,,,,88222271.0,gff3,,28635554.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-02-29 16:34:26.515009,76673,285287.600034
,,2016-05-03 21:47:24.056457,slurm_multi_development,,,,main_w2_handler2,2693644,12762392,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2325842704,bam,6961377.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fce2570dba3db21b'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aac2f0eabddc87e9'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,29276741.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-05-03 22:27:49.904700,5254,2425.8482430000004
,,2016-03-15 07:09:39.750180,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2616024,12137132,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011650222,bam,6355392,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23835482,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28998504.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-16 19:10:46.192901,8017,129666.44272100001
11800391.0,fasta,2016-06-25 11:16:59.073509,slurm_multi_development,,,,main_w1_handler2,2526224,13258945,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2130660720,bam,7446087.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,,,,,,,,,,,,,,,,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519bfeea2715d8df8'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae592c9c2845d2f5'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,30760190.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-25 11:49:04.021438,54130,1924.9479290000002
,,2016-05-10 19:25:21.636920,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2627156,12847787,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21856739007,bam,7049544,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c28801aa19ad995'}]",,"""""","""276395""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28896018.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-05-12 11:01:44.632445,80192,142582.995525
,,2016-03-04 22:20:10.684996,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2573646,12024560,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3276202260,bam,6253826,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23675349,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28420411.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-06 10:24:04.151227,77250,129833.46623100001
,,2016-03-04 22:20:12.537935,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2573646,12024561,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3334868531,bam,6259515,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23675350,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28420411.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-07 05:27:06.781861,77250,198414.24392600002
,,2016-03-17 13:36:28.638858,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2616024,12165906,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011650222,bam,6383366,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23835482,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29037798.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-19 02:01:58.612716,8017,131129.973858
,,2016-06-29 23:51:30.253840,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2751446,13291469,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1609606626,bam,7491430,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526bfff87ee448dd2'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,31122909.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-01 11:52:12.395537,86688,129642.14169700001
,,2016-03-06 16:03:37.459674,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2619153,12041305,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2238344422,bam,6269007,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23669182,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23669085.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,28840982.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-08 04:04:38.286013,69954,129660.826339
,,2016-03-06 16:03:36.987645,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2619153,12041304,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2333124119,bam,6269006,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23669177,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23669085.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,28840982.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-08 04:04:38.043045,69954,129661.05540000001
,,2016-03-06 16:03:37.887956,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2619153,12041306,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1930577552,bam,6269009,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23669187,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,23669085.0,,,,,Use reference annotation,,,1111970946.0,gtf,,,,28840982.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-08 04:05:38.493831,69954,129720.60587500001
,,2016-03-07 06:27:16.266715,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2577385,12046611,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7076918654,bam,6274052,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23698378,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23680864.0,,600,Use reference annotation guide,,,,,1249402843.0,gtf,,27313739.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-08 18:29:09.505402,43224,129713.238687
,,2016-03-07 23:21:51.431335,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2573646,12062490,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3502615916,bam,6296850,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23727344,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28420411.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 07:20:49.393911,77250,201537.96257600002
,,2016-03-07 08:04:51.541791,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2616024,12047686,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6274615,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23688595,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28850181.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-08 20:13:40.151486,8017,130128.609695
,,2016-03-08 21:12:19.750358,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2616024,12074598,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6298041,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23688595,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28884539.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 09:14:16.269655,8017,129716.519297
,,2016-07-04 00:07:01.718920,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2751446,13320651,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1609606626,bam,7525833,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526bfff87ee448dd2'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,31122909.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-05 12:07:43.534294,86688,129641.81537400001
11800391.0,fasta,2016-07-02 07:14:56.289355,slurm_multi_development,,,,main_w2_handler2,2526224,13311937,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2130660720,bam,7514225.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,,,,,,,,,,,,,,,,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519bfeea2715d8df8'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae592c9c2845d2f5'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,30760190.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-02 07:45:46.132692,54130,1849.843337
,,2016-03-19 08:42:35.564504,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2616024,12189114,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011650222,bam,6404114,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23835482,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29072852.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-20 20:45:36.020646,8017,129780.45614200001
,,2016-03-09 03:12:03.444372,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2577385,12078768,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7076918654,bam,6303265,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,23698378,,,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,23680864.0,,600,Use reference annotation guide,,,,,1249402843.0,gtf,,27313739.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-10 15:39:22.789899,43224,131239.345527
,,2016-10-14 10:11:08.377613,slurm_multi_dynamic_walltime,,,,main_w4_handler2,2852191,14080888,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13854611595,bam,8297363,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58725b52d644ee530'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faf0fb18c84af2a7'}]",600,Use reference annotation guide,,,,,2093999.0,gtf,,33096292.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-10-15 22:15:44.090726,87635,129875.713113
,,2016-03-21 18:49:28.843235,slurm_multi_development,,,,main_w2_handler2,2640725,12219483,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011681422,bam,6430524.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,23949915,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29116439.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-03-21 19:21:53.838161,8017,1944.994926
145942215.0,fasta,2016-05-12 17:54:50.206781,slurm_multi_dynamic_walltime,0.0,,,main_w1_handler2,2693212,12874088,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6509054692,bam,7073493,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514c00536a027830e'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553e287fc62fa047a'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,30188683.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-05-16 15:00:29.286084,83772,335139.079303
,,2016-05-12 12:22:23.729341,slurm_multi_dynamic_walltime,0.0,,,main_w2_handler2,2627156,12868717,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21856739007,bam,7068571,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c28801aa19ad995'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,28896018.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-05-16 15:25:22.790207,80192,356579.060866
145942215.0,fasta,2016-05-12 20:32:03.897471,slurm_multi_dynamic_walltime,0.0,,,main_w2_handler2,2693212,12876148,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8301397994,bam,7076232,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514c00536a027830e'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5a3808b058b7b5d'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,30188683.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-05-16 15:25:03.259013,83772,327179.361542
,,2016-07-06 23:48:05.556714,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2753613,13349048,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5722329552,bam,7558446,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eed8fa2134323406'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57592e3d19a132f41'}]",600,Use reference annotation guide,,,,,103125067.0,gtf,,31313317.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-08 11:49:07.360314,44428,129661.80360000001
,,2016-07-06 23:48:10.813260,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2753613,13349050,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6075499271,bam,7558438,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3bfeee15a861354'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57592e3d19a132f41'}]",600,Use reference annotation guide,,,,,103125067.0,gtf,,31313317.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-08 11:49:07.540984,44428,129656.72772400001
,,2016-10-17 08:00:17.976488,slurm_multi_dynamic_walltime,,,,main_w4_handler2,2852191,14095806,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13854611595,bam,8311369,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58725b52d644ee530'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",2,,50,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5faf0fb18c84af2a7'}]",600,Use reference annotation guide,,,,,2093999.0,gtf,,33686414.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-10-18 20:03:21.663747,87635,129783.68725900001
